Data,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-04-03 18:00:00,54.39,17.41,717.94,360.08,385.35,9.46,1.54,249.65,249.54,249.82,295.1,306.41,248.32,249.87,847.27,800.21,882.59,400.14,402.04,273.97,220.03,62.61,2.58
2017-04-03 19:00:00,54.39,17.41,705.97,435.04,392.2,9.45,1.6,249.71,250.15,250.14,295.1,306.41,250.35,250.15,672.23,800.3,882.22,392.83,401.34,366.73,317.15,62.61,2.15
2017-04-03 20:00:00,54.39,17.41,990.59,338.35,396.87,9.4,1.53,250.34,250.4,250.12,295.1,306.41,251.37,250.09,693.05,808.42,881.85,422.06,404.64,481.39,385.86,62.61,1.71
2017-04-03 21:00:00,54.39,17.41,1756.21,372.64,401.79,9.2,1.55,249.97,249.42,249.92,295.1,306.41,249.54,250.06,652.58,801.05,881.48,300.25,403.96,487.05,412.5,62.63,1.28
2017-04-03 22:00:00,54.39,17.41,2296.46,450.22,400.72,9.08,1.62,249.81,250.52,250.07,295.1,306.41,249.77,249.9,601.23,711.53,881.11,294.86,393.78,476.44,394.19,66.53,1.07
2017-04-03 23:00:00,54.39,17.41,1894.95,471.47,399.42,9.52,1.65,248.55,249.9,249.95,295.1,306.41,246.68,249.81,601.0,671.52,880.74,243.53,408.34,389.42,372.5,66.1,1.26
2017-04-04 00:00:00,54.4,17.4,2478.43,507.5,400.24,9.58,1.69,249.85,250.38,250.03,295.1,306.41,249.84,249.96,600.17,621.04,880.37,288.17,396.13,387.48,400.59,66.56,1.22
2017-04-04 01:00:00,56.65,13.99,2491.24,513.38,400.14,9.85,1.7,251.72,250.77,250.33,295.1,306.41,253.44,250.5,607.88,600.36,879.99,401.04,403.27,449.22,402.02,65.77,1.29
2017-04-04 02:00:00,56.65,13.99,2499.55,519.77,400.86,9.81,1.71,250.03,249.8,250.06,295.1,306.41,250.08,249.87,612.76,598.53,879.62,416.51,403.05,530.88,416.91,66.29,1.51
2017-04-04 03:00:00,56.65,13.99,1298.47,529.84,398.98,9.54,1.72,250.15,249.21,250.19,295.1,306.41,250.18,250.06,605.89,620.96,615.49,403.67,398.27,498.57,377.55,65.86,1.66
2017-04-04 04:00:00,56.65,13.99,2284.05,472.6,402.53,9.57,1.66,249.67,249.57,250.29,295.1,306.41,249.21,249.81,785.31,764.69,663.05,453.83,397.27,529.96,422.25,65.82,1.75
2017-04-04 05:00:00,56.65,13.99,2365.6,498.76,401.1,10.01,1.68,249.92,250.33,250.09,295.1,306.41,249.6,250.13,800.39,799.77,879.63,424.87,418.04,450.31,402.92,66.07,1.83
2017-04-04 06:00:00,56.62,14.04,1653.27,521.61,399.78,9.78,1.71,250.02,249.15,250.15,295.1,306.41,249.98,249.95,804.88,802.33,665.76,406.31,400.05,436.83,404.6,66.86,1.31
2017-04-04 07:00:00,50.93,21.68,2092.31,541.82,400.85,9.45,1.73,250.34,249.43,250.12,295.1,306.41,250.43,249.79,799.21,801.06,780.38,398.71,394.52,418.58,395.61,65.82,1.5
2017-04-04 08:00:00,50.93,21.68,2513.41,477.43,403.69,9.36,1.65,250.15,249.72,250.02,295.1,306.41,250.11,250.03,810.57,785.61,812.76,475.42,464.66,497.61,390.42,66.41,1.49
2017-04-04 09:00:00,50.93,21.68,2456.13,544.96,399.73,9.81,1.75,250.06,250.08,250.08,295.1,306.41,250.79,250.21,799.46,799.6,800.23,401.49,401.83,408.69,399.4,65.94,2.06
2017-04-04 10:00:00,50.93,21.68,2306.27,457.75,395.64,9.76,1.66,250.05,250.21,250.13,295.1,306.41,249.81,250.14,820.14,810.95,819.94,478.06,476.61,503.84,431.11,66.07,2.06
2017-04-04 11:00:00,50.93,21.68,1673.52,486.45,398.67,9.52,1.7,250.78,254.5,250.0,295.1,306.41,251.54,250.17,800.85,535.06,801.05,411.61,386.66,428.34,410.86,66.89,1.65
2017-04-04 12:00:00,50.93,21.68,2063.84,499.71,399.78,9.43,1.73,249.63,249.14,249.8,295.1,306.41,248.69,249.93,799.38,718.2,799.34,383.59,403.12,416.35,391.84,65.95,1.86
2017-04-04 13:00:00,50.93,21.68,2014.97,491.67,399.75,9.7,1.72,250.06,250.47,249.99,295.1,306.41,249.87,250.07,800.35,799.39,800.37,389.35,398.19,399.22,396.14,65.75,1.88
2017-04-04 14:00:00,50.93,21.68,1769.81,387.75,396.6,9.53,1.63,250.11,249.79,249.85,295.1,306.41,250.0,250.13,819.62,797.53,827.28,364.88,413.23,417.15,418.67,65.28,2.18
2017-04-04 15:00:00,50.95,21.64,1423.48,332.15,400.98,9.39,1.54,249.96,249.69,250.08,295.1,306.41,249.96,250.19,825.72,795.42,845.17,404.84,402.93,422.71,405.86,65.22,2.24
2017-04-04 16:00:00,55.4,14.94,1336.53,360.01,401.21,9.37,1.62,249.85,250.68,250.13,295.1,306.41,249.78,249.75,809.51,793.23,814.15,359.9,384.46,414.21,397.74,64.3,4.03
2017-04-04 17:00:00,55.4,14.94,1969.11,343.78,398.66,9.69,1.59,250.1,250.13,250.06,295.1,306.41,249.96,250.1,805.62,794.63,806.69,303.64,397.71,401.45,403.76,64.01,3.44
2017-04-04 18:00:00,55.4,14.94,2155.33,445.39,400.22,9.72,1.67,249.99,249.7,250.12,295.1,306.41,250.08,250.19,800.8,798.64,798.54,212.56,401.15,400.77,401.29,63.83,3.59
2017-04-04 19:00:00,55.4,14.94,2030.97,476.87,401.56,9.48,1.68,243.58,240.19,249.58,295.1,306.41,245.79,249.87,802.07,791.46,801.26,404.72,403.84,416.96,422.45,63.83,3.8
2017-04-04 20:00:00,55.4,14.94,2299.1,537.86,399.91,9.55,1.75,249.83,249.78,250.01,295.1,306.41,249.78,249.99,799.47,798.78,799.71,401.4,394.43,398.76,396.35,64.37,3.37
2017-04-04 21:00:00,55.4,14.94,2277.73,530.91,400.68,9.64,1.74,250.04,249.57,250.02,295.1,306.41,250.07,250.12,809.19,799.55,799.73,401.72,401.96,399.45,401.02,63.09,4.57
2017-04-04 22:00:00,55.4,14.94,2193.91,525.1,398.41,9.21,1.74,253.01,250.37,251.19,295.1,306.41,251.54,250.32,836.67,798.54,798.91,398.25,399.52,397.03,398.78,65.5,2.09
2017-04-04 23:00:00,55.4,14.94,2095.01,547.44,399.08,9.38,1.76,253.42,250.08,250.01,295.1,306.41,252.5,250.3,748.42,800.54,799.83,343.67,400.27,425.18,395.27,64.0,3.27
2017-04-05 00:00:00,55.41,14.93,2198.21,508.25,400.8,9.62,1.7,250.17,250.21,250.11,295.1,306.41,250.05,250.12,802.8,797.77,807.62,374.02,401.2,428.33,404.44,65.85,1.71
2017-04-05 01:00:00,56.02,14.42,1858.82,537.35,399.91,9.39,1.74,250.15,250.15,250.07,295.1,306.41,250.07,250.54,799.04,799.36,799.85,407.28,401.69,438.93,403.92,65.91,1.83
2017-04-05 02:00:00,56.02,14.42,2392.87,513.03,399.59,9.27,1.71,249.98,249.99,249.98,295.1,306.41,250.1,250.08,800.13,800.57,799.27,401.62,400.94,454.91,402.13,66.35,1.34
2017-04-05 03:00:00,56.02,14.42,2236.67,547.28,400.28,9.65,1.75,250.03,250.44,250.1,295.1,306.41,249.98,249.95,799.0,798.02,799.6,401.81,396.97,460.72,397.42,66.33,1.43
2017-04-05 04:00:00,56.02,14.42,2252.54,558.27,399.97,9.39,1.77,250.08,250.22,250.02,295.1,306.41,250.17,250.22,799.9,797.35,799.09,399.03,400.6,472.64,399.07,66.17,1.6
2017-04-05 05:00:00,56.02,14.42,1390.59,526.06,400.28,9.18,1.73,250.03,250.09,250.09,295.1,306.41,250.05,249.73,799.71,798.01,798.69,401.56,400.55,497.79,398.85,65.78,1.72
2017-04-05 06:00:00,56.03,14.42,2124.52,509.94,400.57,9.51,1.73,250.12,250.24,250.13,295.1,306.41,250.05,250.0,798.48,799.28,799.31,402.58,400.99,525.37,400.94,66.17,1.49
2017-04-05 07:00:00,57.02,12.91,1479.52,463.07,399.71,9.3,1.68,250.14,249.83,250.16,295.1,306.41,250.32,250.24,799.85,799.61,799.58,398.56,398.85,518.99,399.57,66.15,1.93
2017-04-05 08:00:00,57.02,12.91,1518.66,351.02,400.6,9.1,1.54,250.17,249.56,250.18,295.1,306.41,250.03,249.99,793.71,798.5,799.16,400.56,398.33,429.29,399.16,65.7,1.94
2017-04-05 09:00:00,57.02,12.91,1634.46,344.46,401.1,9.11,1.55,250.11,249.59,250.04,295.1,306.41,250.19,250.05,797.38,795.6,800.97,402.65,405.3,403.24,403.03,65.8,1.76
2017-04-05 10:00:00,57.02,12.91,1912.81,250.23,399.02,9.18,1.53,250.03,250.3,250.12,295.1,306.41,250.02,250.0,799.75,794.58,798.56,396.65,393.63,406.81,398.17,65.09,2.17
2017-04-05 11:00:00,57.02,12.91,1901.45,351.03,400.57,9.39,1.59,250.15,249.58,250.06,295.1,306.41,250.01,250.15,806.22,788.76,806.66,403.12,391.79,426.49,411.43,65.99,1.87
2017-04-05 12:00:00,57.02,12.91,2230.76,391.9,400.01,9.47,1.69,250.19,250.03,250.09,295.1,306.41,250.08,250.19,798.62,796.92,799.6,416.55,267.24,404.21,304.18,65.19,1.66
2017-04-05 13:00:00,57.02,12.91,2279.39,398.09,400.38,9.6,1.73,249.99,250.09,249.97,295.1,306.41,250.01,250.11,797.53,797.27,798.38,415.29,405.27,401.66,407.1,65.38,2.23
2017-04-05 14:00:00,57.02,12.91,1750.99,392.27,399.62,9.55,1.73,250.33,249.44,250.11,295.1,306.41,250.39,250.05,799.72,799.22,800.5,401.69,397.27,401.81,399.83,63.6,4.62
2017-04-05 15:00:00,57.0,12.94,1958.78,378.58,399.79,9.2,1.72,250.13,250.29,250.09,295.1,306.41,250.41,250.22,799.59,799.78,799.56,400.83,401.15,399.41,398.84,62.33,4.51
2017-04-05 16:00:00,54.57,17.66,1923.28,372.14,399.94,9.44,1.72,250.01,250.08,250.15,295.1,306.41,250.07,250.08,801.27,799.77,801.28,402.22,401.29,401.86,400.12,63.48,4.4
2017-04-05 17:00:00,54.57,17.66,1888.13,448.53,401.19,9.34,1.7,242.81,242.03,249.44,295.1,306.41,245.53,249.8,798.71,798.95,799.06,402.49,397.44,403.4,402.91,64.42,2.77
2017-04-05 18:00:00,54.57,17.66,2357.87,528.76,400.51,9.21,1.72,248.41,249.41,249.98,295.1,306.41,247.94,249.98,800.06,799.67,799.56,400.87,399.27,400.7,399.87,64.05,3.29
2017-04-05 19:00:00,54.57,17.66,2268.91,527.33,399.63,9.52,1.73,249.32,249.38,250.03,295.1,306.41,248.52,250.05,798.99,799.91,799.33,400.4,400.21,399.34,400.31,65.0,2.14
2017-04-05 20:00:00,54.57,17.66,2028.14,516.64,399.64,9.46,1.72,251.21,250.38,250.22,295.1,306.41,252.74,250.11,800.69,799.61,799.08,400.1,400.62,399.83,398.91,64.86,2.18
2017-04-05 21:00:00,54.57,17.66,2540.31,527.31,400.55,9.31,1.75,250.09,249.72,250.0,295.1,306.41,250.38,250.1,802.09,799.17,799.9,401.73,399.92,399.85,401.06,65.23,1.72
2017-04-05 22:00:00,54.57,17.66,2351.09,530.3,400.85,9.62,1.76,255.55,250.04,250.52,295.1,306.41,255.46,250.39,802.56,739.29,801.82,401.44,406.02,403.78,401.82,65.15,2.32
2017-04-05 23:00:00,54.57,17.66,2052.79,497.88,398.85,9.77,1.74,253.37,250.64,250.51,295.1,306.41,251.01,250.2,712.35,444.28,799.74,395.59,393.87,395.72,396.0,64.9,2.45
2017-04-06 00:00:00,54.57,17.66,2388.49,494.52,401.07,9.59,1.76,250.02,249.83,250.05,295.1,306.41,250.07,250.0,799.4,799.69,799.79,400.36,401.61,393.94,399.93,65.31,1.49
2017-04-06 01:00:00,55.1,16.25,2407.05,532.53,399.38,9.75,1.79,250.11,249.99,250.18,295.1,306.41,250.21,250.06,801.19,800.61,798.67,399.93,400.7,402.17,401.61,65.73,1.45
2017-04-06 02:00:00,55.1,16.25,1657.7,532.06,399.93,9.83,1.74,250.21,250.2,250.1,295.1,306.41,250.15,249.92,800.6,800.48,801.11,401.89,402.6,403.66,400.9,66.24,1.22
2017-04-06 03:00:00,55.1,16.25,1951.85,502.36,400.49,9.38,1.73,249.91,249.78,250.04,295.1,306.41,250.06,250.01,798.75,799.56,800.2,398.79,398.78,399.63,400.18,65.81,1.44
2017-04-06 04:00:00,55.1,16.25,2248.58,516.11,400.72,9.36,1.77,250.14,249.53,250.09,295.1,306.41,250.02,249.91,799.59,799.82,799.19,401.31,401.76,402.09,400.39,66.28,1.17
2017-04-06 05:00:00,55.1,16.25,2049.8,490.4,399.39,9.57,1.7,249.91,250.19,250.11,295.1,306.41,250.14,250.11,798.62,799.43,799.66,400.36,400.68,400.3,399.76,65.69,1.15
2017-04-06 06:00:00,55.1,16.24,2024.85,485.47,400.94,9.49,1.69,249.92,250.06,250.02,295.1,306.41,250.04,250.09,799.7,797.36,799.91,397.36,399.2,400.83,399.42,66.64,1.19
2017-04-06 07:00:00,56.43,13.32,1908.74,523.5,397.64,9.09,1.76,250.26,249.89,250.07,295.1,306.41,250.21,250.01,801.06,790.84,800.12,400.76,400.3,404.03,398.58,66.26,1.49
2017-04-06 08:00:00,56.43,13.32,1684.51,493.68,396.96,9.27,1.76,250.24,250.13,250.06,295.1,306.41,250.13,250.09,800.75,796.3,799.19,403.55,399.28,399.87,401.31,65.45,1.7
2017-04-06 09:00:00,56.43,13.32,1857.91,472.7,400.17,9.3,1.75,250.08,250.02,250.03,295.1,306.41,250.13,250.16,799.39,797.81,798.94,403.75,399.61,412.17,404.83,65.37,2.11
2017-04-06 10:00:00,56.43,13.32,1614.76,460.09,399.71,9.43,1.77,250.23,250.12,250.05,295.1,306.41,250.69,250.16,799.48,800.14,800.16,410.27,398.11,402.31,399.38,65.77,2.12
2017-04-06 11:00:00,56.43,13.32,1520.91,410.35,400.88,9.36,1.68,250.12,250.17,250.1,295.1,306.41,250.45,250.14,805.52,799.41,807.27,428.11,434.68,451.35,401.27,65.46,2.65
2017-04-06 12:00:00,56.43,13.32,1640.35,400.51,399.62,9.1,1.71,250.1,250.74,250.12,295.1,306.41,249.85,249.99,799.81,799.91,799.9,403.85,400.5,457.63,322.78,64.87,2.67
2017-04-06 13:00:00,56.43,13.32,1901.54,390.03,400.94,9.02,1.68,250.06,250.37,250.08,295.1,306.41,249.86,250.09,800.7,796.9,800.41,404.01,406.65,476.47,435.84,65.18,2.28
2017-04-06 14:00:00,56.43,13.32,1560.78,407.72,400.87,9.18,1.73,249.92,249.81,250.17,295.1,306.41,250.27,249.84,798.74,798.33,798.57,401.4,399.47,457.59,403.1,63.72,4.21
2017-04-06 15:00:00,56.44,13.32,1932.89,385.58,400.55,9.23,1.72,249.96,249.66,250.08,295.1,306.41,250.34,250.17,802.33,798.14,800.58,396.81,398.24,459.4,398.53,63.45,4.29
2017-04-06 16:00:00,57.35,13.06,2065.47,451.15,400.69,9.61,1.76,248.89,249.69,249.73,295.1,306.41,249.23,249.95,799.5,804.11,799.19,401.55,401.28,455.02,399.18,63.27,4.16
2017-04-06 17:00:00,57.35,13.06,1657.75,558.26,399.81,9.76,1.77,250.93,250.22,250.01,295.1,306.41,250.66,250.18,801.78,810.02,799.93,408.54,447.37,543.12,411.42,65.46,2.42
2017-04-06 18:00:00,57.35,13.06,1936.07,554.02,400.38,9.41,1.76,250.59,250.06,250.19,295.1,306.41,250.43,249.88,799.9,753.36,801.21,399.43,399.18,456.38,398.07,65.97,2.03
2017-04-06 19:00:00,57.35,13.06,2293.74,562.58,400.51,9.56,1.78,250.01,250.03,250.33,295.1,306.41,249.89,250.15,800.03,799.42,799.36,400.39,401.82,451.26,400.52,65.88,2.04
2017-04-06 20:00:00,57.35,13.06,2041.51,507.87,399.45,9.7,1.71,249.97,249.92,249.9,295.1,306.41,249.96,249.92,800.79,800.68,799.36,399.14,399.85,452.93,401.76,64.52,2.84
2017-04-06 21:00:00,57.35,13.06,1899.46,515.1,400.83,9.59,1.73,250.06,249.94,250.28,295.1,306.41,250.06,250.04,798.18,801.2,798.93,402.18,406.66,454.78,405.88,65.16,2.64
2017-04-06 22:00:00,57.35,13.06,1702.04,527.83,399.99,9.6,1.76,249.95,250.04,250.23,295.1,306.41,250.08,250.06,800.01,798.47,800.81,399.69,395.47,450.36,393.33,65.28,2.15
2017-04-06 23:00:00,57.35,13.06,2225.43,522.52,399.18,9.64,1.76,250.1,250.11,250.15,295.1,306.41,249.98,250.29,799.18,800.7,799.16,396.73,401.64,460.36,404.84,64.57,2.96
2017-04-07 00:00:00,57.33,13.09,2368.68,523.85,400.67,9.81,1.77,250.07,250.4,249.86,295.1,306.41,250.26,250.56,800.25,800.47,800.29,410.68,400.06,463.81,406.08,65.8,2.12
2017-04-07 01:00:00,55.19,16.82,1841.66,563.95,399.68,9.78,1.78,250.01,250.49,249.95,295.1,306.41,250.02,249.91,799.89,799.3,809.27,397.42,394.48,450.36,393.85,65.54,2.0
2017-04-07 02:00:00,55.19,16.82,1589.81,556.92,399.51,9.39,1.77,250.06,250.03,249.99,295.1,306.41,250.05,250.01,799.35,798.79,811.66,395.42,399.54,452.26,400.25,65.65,1.64
2017-04-07 03:00:00,55.19,16.82,2302.94,546.06,399.26,9.29,1.76,250.08,249.88,250.16,295.1,306.41,250.03,250.04,799.44,799.53,814.86,397.17,401.93,450.92,399.6,66.18,1.45
2017-04-07 04:00:00,55.19,16.82,1852.91,551.85,400.3,9.63,1.76,249.98,249.95,250.03,295.1,306.41,250.04,250.12,799.1,799.85,814.8,403.66,401.34,444.38,402.34,65.85,2.02
2017-04-07 05:00:00,55.19,16.82,1776.63,516.04,400.35,9.45,1.75,250.04,250.38,250.14,295.1,306.41,250.03,250.14,799.89,799.01,813.35,398.45,399.99,449.01,398.62,65.53,2.02
2017-04-07 06:00:00,55.2,16.81,1984.89,514.74,399.05,9.36,1.77,250.13,249.96,249.99,295.1,306.41,250.08,249.83,798.96,797.75,808.27,398.96,399.98,445.31,399.14,65.82,1.88
2017-04-07 07:00:00,56.17,13.29,1920.09,511.95,399.93,9.49,1.77,249.62,250.27,250.18,295.1,306.41,250.1,250.13,799.16,799.31,805.09,407.18,418.2,448.79,419.42,65.83,1.46
2017-04-07 08:00:00,56.17,13.29,2062.22,501.58,399.56,9.27,1.77,250.04,249.92,249.93,295.1,306.41,250.08,250.06,800.7,799.99,799.69,414.72,455.91,454.95,461.84,65.6,1.74
2017-04-07 09:00:00,56.17,13.29,2113.09,483.18,400.47,9.33,1.78,250.05,249.87,250.24,295.1,306.41,250.13,250.28,800.06,800.14,794.88,422.75,450.81,457.68,452.3,66.06,1.85
2017-04-07 10:00:00,56.17,13.29,2140.95,463.03,399.45,9.48,1.78,250.15,250.85,250.17,295.1,306.41,250.04,249.96,800.55,800.23,793.6,405.23,452.07,458.31,451.39,65.16,1.96
2017-04-07 11:00:00,56.17,13.29,1915.58,433.12,403.25,9.46,1.79,250.1,250.57,250.16,295.1,306.41,250.01,250.14,801.91,798.03,798.54,365.16,452.5,470.2,457.77,65.15,2.08
2017-04-07 12:00:00,56.17,13.29,1787.57,410.64,399.47,9.26,1.72,250.03,250.06,250.08,295.1,306.41,250.02,249.98,803.51,793.2,797.66,434.5,452.35,460.22,456.66,64.46,3.04
2017-04-07 13:00:00,56.17,13.29,1416.26,405.33,400.95,9.41,1.79,250.05,249.65,250.21,295.1,306.41,250.07,250.08,801.34,797.06,815.67,399.74,445.21,450.72,445.65,64.96,2.65
2017-04-07 14:00:00,56.17,13.29,1685.28,404.94,400.41,9.48,1.73,250.0,250.06,249.95,295.1,306.41,250.01,250.07,799.72,798.28,874.27,415.01,455.1,452.73,463.32,65.67,2.32
2017-04-07 15:00:00,56.18,13.29,1796.74,463.2,399.51,8.99,1.74,250.12,251.73,249.97,295.1,306.41,250.06,250.01,799.86,799.16,823.55,358.17,444.24,456.9,446.18,65.27,2.52
2017-04-07 16:00:00,56.91,12.62,1594.38,478.19,398.93,9.08,1.77,250.04,249.98,249.97,295.1,306.41,250.06,250.04,800.17,799.41,760.94,349.27,446.95,453.48,451.46,65.5,2.37
2017-04-07 17:00:00,56.91,12.62,1526.34,450.95,399.96,9.36,1.74,250.06,249.31,250.01,295.1,306.41,250.04,250.0,800.03,799.38,698.32,348.98,453.2,462.42,451.28,63.94,4.07
2017-04-07 18:00:00,56.91,12.62,2112.87,389.32,399.73,9.56,1.69,249.95,249.9,250.03,295.1,306.41,250.03,250.19,799.63,802.73,635.71,422.23,480.76,488.22,466.56,63.38,4.26
2017-04-07 19:00:00,56.91,12.62,2177.75,385.2,403.21,9.65,1.63,250.04,250.16,250.14,295.1,306.41,250.03,249.99,815.61,783.84,573.09,455.23,417.82,510.89,494.1,63.96,3.27
2017-04-07 20:00:00,56.91,12.62,2280.26,486.81,399.92,9.8,1.74,250.05,249.87,249.9,295.1,306.41,250.08,250.11,692.32,689.19,603.45,372.63,445.17,464.99,450.61,64.21,4.14
2017-04-07 21:00:00,56.91,12.62,2011.03,506.36,399.39,9.62,1.77,249.95,250.25,250.08,295.1,306.41,249.95,250.07,600.78,600.29,725.96,466.45,452.14,460.63,459.41,64.47,2.59
2017-04-07 22:00:00,56.91,12.62,2212.82,480.38,401.22,9.61,1.74,250.06,249.05,250.09,295.1,306.41,250.03,250.02,605.14,605.34,759.69,450.27,450.96,450.76,451.06,64.75,2.02
2017-04-07 23:00:00,56.91,12.62,2181.95,446.42,402.27,9.89,1.61,250.17,250.11,250.1,295.1,306.41,250.03,250.06,626.79,619.34,793.43,478.71,472.05,496.42,484.86,62.88,5.31
2017-04-08 00:00:00,56.91,12.63,2147.63,455.82,400.97,9.69,1.67,250.16,250.37,250.05,295.1,306.41,250.04,250.11,616.75,611.91,827.17,461.91,455.97,472.28,471.54,63.01,5.31
2017-04-08 01:00:00,56.42,13.11,2210.38,493.9,398.35,9.69,1.76,249.87,249.93,250.17,295.1,306.41,250.03,250.0,600.29,600.51,740.89,448.52,445.83,455.85,447.24,63.27,5.3
2017-04-08 02:00:00,56.42,13.11,2035.34,572.19,400.58,9.95,1.78,249.78,249.77,250.0,295.1,306.41,249.93,250.07,605.4,617.36,329.75,473.7,475.16,512.22,484.45,63.54,4.69
2017-04-08 03:00:00,56.42,13.11,1885.73,533.87,399.83,9.89,1.73,249.61,249.58,249.87,295.1,306.41,249.65,249.86,599.22,601.14,600.32,447.89,447.09,453.13,448.39,63.8,3.48
2017-04-08 04:00:00,56.42,13.11,2237.83,564.49,399.49,9.74,1.77,250.12,250.07,250.2,295.1,306.41,250.1,250.1,601.15,598.12,600.34,447.29,450.23,456.9,453.61,63.94,2.87
2017-04-08 05:00:00,56.42,13.11,1925.22,559.94,399.5,9.92,1.77,249.95,249.88,250.23,295.1,306.41,249.95,249.95,599.3,600.09,599.92,449.96,449.29,452.02,453.44,64.53,2.41
2017-04-08 06:00:00,56.43,13.11,2249.23,536.98,399.69,9.77,1.74,250.36,250.13,250.13,295.1,306.41,250.75,250.22,601.28,599.4,598.82,449.62,447.63,454.77,448.59,65.1,1.97
2017-04-08 07:00:00,57.41,11.81,2169.72,547.34,400.05,9.84,1.76,250.12,250.32,250.05,295.1,306.41,250.16,250.06,601.24,600.08,599.88,449.78,453.24,453.36,454.29,64.18,3.11
2017-04-08 08:00:00,57.41,11.81,1958.89,560.31,399.84,9.64,1.78,250.13,250.03,250.12,295.1,306.41,250.17,250.0,600.16,599.7,600.13,453.01,454.29,456.14,453.17,64.24,2.57
2017-04-08 09:00:00,57.41,11.81,2255.06,565.05,400.12,9.48,1.79,250.03,249.44,250.04,295.1,306.41,250.05,250.09,657.35,657.42,657.1,450.52,450.64,453.85,452.12,65.23,2.25
2017-04-08 10:00:00,57.41,11.81,2045.83,501.6,396.26,9.85,1.68,250.13,250.37,250.18,295.1,306.41,250.02,250.14,689.65,657.97,692.87,468.07,455.86,517.82,375.84,64.74,3.65
2017-04-08 11:00:00,57.41,11.81,2048.64,518.54,401.02,9.72,1.72,250.09,249.45,250.03,295.1,306.41,250.09,250.08,615.73,437.18,615.96,452.24,450.98,467.59,452.06,64.93,2.74
2017-04-08 12:00:00,57.41,11.81,1628.16,522.38,398.69,9.62,1.76,250.11,249.98,250.07,295.1,306.41,250.04,250.07,601.52,614.94,601.02,452.83,450.52,451.62,450.16,65.95,1.62
2017-04-08 13:00:00,57.41,11.81,1831.27,506.62,399.44,9.6,1.74,250.01,250.19,250.18,295.1,306.41,250.02,250.08,599.83,600.01,600.62,449.64,448.22,456.32,449.38,65.32,2.21
2017-04-08 14:00:00,57.41,11.81,1963.8,519.43,399.82,9.82,1.77,250.04,250.78,249.96,295.1,306.41,249.96,250.06,599.26,598.65,598.32,451.2,450.19,451.27,450.48,65.7,2.1
2017-04-08 15:00:00,57.4,11.83,1916.44,504.87,398.62,9.8,1.79,250.03,249.77,250.05,295.1,306.41,250.05,250.11,599.71,599.75,599.11,450.95,455.25,451.76,453.76,66.29,1.6
2017-04-08 16:00:00,55.3,15.26,1906.5,499.18,399.9,9.66,1.78,250.2,249.76,250.42,295.1,306.41,250.03,250.08,600.47,599.19,599.62,446.33,441.99,452.05,445.09,65.85,1.78
2017-04-08 17:00:00,55.3,15.26,2413.04,443.37,400.62,9.77,1.71,250.02,249.95,250.18,295.1,306.41,250.0,250.07,600.78,599.67,599.97,449.4,450.54,448.17,451.35,65.51,1.84
2017-04-08 18:00:00,55.3,15.26,2044.67,455.91,399.54,9.77,1.72,249.99,250.48,249.96,295.1,306.41,249.99,249.92,601.01,599.94,601.18,450.38,449.72,451.29,449.45,65.55,1.82
2017-04-08 19:00:00,55.3,15.26,2012.82,454.58,399.62,9.58,1.73,250.11,250.07,250.08,295.1,306.41,250.09,249.87,599.1,599.78,600.14,450.19,450.08,452.81,449.78,66.48,1.2
2017-04-08 20:00:00,55.3,15.26,1843.69,448.23,399.8,9.81,1.75,250.13,249.62,250.02,295.1,306.41,250.02,249.96,600.22,599.59,600.97,449.79,449.94,451.88,451.42,66.55,1.02
2017-04-08 21:00:00,55.3,15.26,1825.36,456.71,399.38,9.81,1.76,250.04,250.05,250.11,295.1,306.41,250.06,250.08,599.95,599.86,599.38,451.61,449.97,451.24,452.01,66.33,1.11
2017-04-08 22:00:00,55.3,15.26,1591.58,447.99,398.93,9.68,1.75,249.86,250.04,250.04,295.1,306.41,250.05,249.9,602.16,598.64,598.82,445.55,449.79,450.81,452.3,66.1,1.06
2017-04-08 23:00:00,55.3,15.26,1653.67,425.12,401.0,9.68,1.72,250.01,250.22,249.95,295.1,306.41,250.05,250.26,600.09,600.05,599.8,449.18,449.65,446.26,448.55,66.16,1.06
2017-04-09 00:00:00,55.31,15.26,2031.15,383.35,399.86,9.57,1.7,250.13,250.56,250.12,295.1,306.41,250.01,249.94,600.85,599.65,599.23,447.29,449.59,451.58,450.26,66.47,1.05
2017-04-09 01:00:00,55.9,14.26,2123.86,440.26,399.71,9.69,1.76,249.98,250.38,250.0,295.1,306.41,250.05,250.2,598.87,600.76,600.67,446.55,449.73,450.33,449.12,65.17,2.28
2017-04-09 02:00:00,55.9,14.26,2200.27,451.89,399.2,9.81,1.78,250.05,249.97,250.1,295.1,306.41,250.04,250.05,599.44,600.03,599.33,451.81,449.39,444.49,450.43,66.49,1.02
